,Unnamed: 0,Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Genero,Jugador,Player_ID_new,Mail
200,200,115,7,4,18,56,92,39,41,3,4,C,2,4,12,19,7,D,1,18-30,Masculino,Jason,115,playerpadel01@gmail.com
201,201,142,8,5,2,79,18,59,28,4,3,A,18,15,32,16,23,R,1,18-30,Femenino,Veronica,142,playerpadel01@gmail.com
202,202,80,46,6,9,98,22,72,78,6,1,C,9,6,24,17,30,D,1,18-30,Masculino,John,80,playerpadel01@gmail.com
203,203,12,14,20,7,29,82,31,92,8,3,A,14,0,7,2,10,R,1,18-30,Masculino,Brandon,12,playerpadel01@gmail.com
204,204,3,47,24,14,73,24,14,3,9,3,B,10,8,4,9,13,D,1,18-30,Femenino,Patricia,3,playerpadel01@gmail.com
205,205,57,45,0,9,17,15,100,81,10,1,A,14,17,5,0,23,R,1,18-30,Femenino,Kimberly,57,playerpadel01@gmail.com
206,206,143,39,22,0,68,53,12,56,5,4,C,12,2,22,5,9,D,1,18-30,Femenino,Susan,143,playerpadel01@gmail.com
207,207,15,17,25,17,92,72,4,48,5,0,A,4,23,29,2,14,R,1,18-30,Masculino,David,15,playerpadel01@gmail.com
208,208,144,41,6,1,38,0,74,43,7,3,C,3,27,13,18,6,R,1,18-30,Femenino,Sheri,144,playerpadel01@gmail.com
209,209,145,19,19,18,59,41,73,79,10,3,B,12,9,22,3,6,D,1,18-30,Femenino,Tonya,145,playerpadel01@gmail.com
210,210,126,5,24,12,97,18,51,74,3,4,A,8,8,10,19,9,D,1,18-30,Femenino,Nancy,126,playerpadel01@gmail.com
211,211,38,11,29,21,42,96,76,13,2,4,C,16,12,30,2,3,D,1,18-30,Masculino,Justin,38,playerpadel01@gmail.com
212,212,15,1,11,0,44,33,40,2,6,2,C,1,34,5,7,24,D,1,18-30,Masculino,David,15,playerpadel01@gmail.com
213,213,108,6,15,1,22,79,52,61,4,4,C,4,22,10,7,27,D,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
214,214,111,15,15,15,68,54,49,63,1,3,A,15,16,12,6,17,D,1,18-30,Femenino,Amanda,111,playerpadel01@gmail.com
215,215,16,2,10,14,93,17,14,44,1,1,A,6,6,11,1,26,R,1,18-30,Femenino,Michelle,16,playerpadel01@gmail.com
216,216,146,44,20,12,5,33,6,81,10,0,A,0,15,1,20,24,R,1,18-30,Femenino,Lindsey,146,playerpadel01@gmail.com
217,217,147,2,3,15,55,88,39,57,5,2,B,11,35,34,5,9,R,1,18-30,Femenino,Judith,147,playerpadel01@gmail.com
218,218,108,26,12,16,3,44,27,19,7,1,C,10,19,35,15,18,D,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
219,219,148,49,6,20,92,5,31,57,0,0,C,11,23,16,9,13,D,1,18-30,Femenino,Kathy,148,playerpadel01@gmail.com
220,220,149,42,3,6,22,20,98,88,10,0,B,18,4,27,3,12,D,1,18-30,Masculino,Jose,149,playerpadel01@gmail.com
221,221,150,39,14,23,5,69,14,56,5,0,B,11,5,27,12,14,R,1,18-30,Masculino,Leonard,150,playerpadel01@gmail.com
222,222,107,37,18,25,31,95,99,76,1,1,A,11,27,21,9,15,D,1,18-30,Femenino,Michele,107,playerpadel01@gmail.com
223,223,111,32,8,16,17,47,84,67,1,2,A,13,4,37,20,1,R,1,18-30,Femenino,Amanda,111,playerpadel01@gmail.com
224,224,41,27,10,6,14,38,69,77,6,2,A,1,1,6,13,28,D,1,18-30,Femenino,Ashley,41,playerpadel01@gmail.com
225,225,45,0,7,12,39,30,64,96,9,0,A,1,20,14,8,3,D,1,18-30,Femenino,Cynthia,45,playerpadel01@gmail.com
226,226,111,7,0,4,95,9,3,91,0,1,A,3,36,31,10,20,D,1,18-30,Femenino,Amanda,111,playerpadel01@gmail.com
227,227,20,36,22,25,72,29,10,51,5,0,A,15,17,10,17,17,R,1,18-30,Femenino,Jessica,20,playerpadel01@gmail.com
228,228,151,31,24,16,100,17,25,36,6,4,B,9,11,23,10,28,D,1,18-30,Masculino,Luke,151,playerpadel01@gmail.com
229,229,108,47,23,2,73,59,60,7,7,2,B,12,16,2,16,30,R,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
230,230,93,42,7,6,83,87,36,43,6,3,B,1,36,29,1,16,D,1,18-30,Masculino,Mark,93,playerpadel01@gmail.com
231,231,127,36,12,25,5,72,22,97,5,0,C,2,14,5,2,9,D,1,18-30,Femenino,Melissa,127,playerpadel01@gmail.com
232,232,152,3,21,16,62,94,92,4,8,4,C,18,6,1,10,26,D,1,18-30,Femenino,Jodi,152,playerpadel01@gmail.com
233,233,153,29,26,6,66,14,84,68,2,2,A,5,13,13,17,20,D,1,18-30,Masculino,Eric,153,playerpadel01@gmail.com
234,234,115,5,3,20,10,3,90,30,10,1,B,18,0,40,2,8,R,1,18-30,Masculino,Jason,115,playerpadel01@gmail.com
235,235,40,45,7,0,42,62,39,44,5,2,C,18,2,17,14,14,D,1,18-30,Masculino,Andrew,40,playerpadel01@gmail.com
236,236,49,18,2,16,16,39,76,8,3,1,C,7,36,50,10,27,R,1,18-30,Femenino,Dana,49,playerpadel01@gmail.com
237,237,70,31,28,16,95,8,22,31,1,1,B,13,30,43,10,11,D,1,18-30,Femenino,Lauren,70,playerpadel01@gmail.com
238,238,8,8,8,10,3,8,15,32,0,0,C,9,12,30,19,30,D,1,18-30,Masculino,James,8,playerpadel01@gmail.com
239,239,154,11,28,24,62,25,93,66,0,0,C,2,17,12,10,20,D,1,18-30,Masculino,Javier,154,playerpadel01@gmail.com
240,240,11,10,1,2,67,3,60,29,10,2,B,5,16,25,18,27,R,1,18-30,Masculino,Matthew,11,playerpadel01@gmail.com
241,241,115,45,1,14,80,80,67,75,9,4,C,14,16,43,0,26,D,1,18-30,Masculino,Jason,115,playerpadel01@gmail.com
242,242,151,15,27,20,40,15,79,28,2,2,B,17,10,11,4,25,R,1,18-30,Masculino,Luke,151,playerpadel01@gmail.com
243,243,155,0,12,10,82,14,30,2,3,3,C,13,19,17,9,8,R,1,18-30,Masculino,Nathaniel,155,playerpadel01@gmail.com
244,244,13,44,14,25,4,98,52,89,1,1,B,18,9,8,9,13,D,1,18-30,Femenino,Emily,13,playerpadel01@gmail.com
245,245,67,20,27,15,31,51,24,56,10,1,C,9,28,48,13,12,R,1,18-30,Masculino,William,67,playerpadel01@gmail.com
246,246,156,29,22,24,85,68,43,29,10,0,C,14,33,20,1,27,D,1,18-30,Femenino,Misty,156,playerpadel01@gmail.com
247,247,157,12,11,21,69,4,11,8,10,4,B,3,16,47,3,25,R,1,18-30,Femenino,Dominique,157,playerpadel01@gmail.com
248,248,158,33,25,8,34,19,89,25,0,0,C,1,12,48,1,5,R,1,18-30,Femenino,Nicole,158,playerpadel01@gmail.com
249,249,159,3,3,23,21,78,100,1,3,3,B,2,26,39,17,18,R,1,18-30,Femenino,Diana,159,playerpadel01@gmail.com
250,250,160,27,25,23,64,17,96,61,6,2,B,6,25,42,12,3,R,1,18-30,Femenino,Brenda,160,playerpadel01@gmail.com
251,251,161,37,7,0,83,1,91,2,9,2,C,15,27,23,18,19,D,1,18-30,Femenino,Holly,161,playerpadel01@gmail.com
252,252,127,30,8,24,21,92,8,45,10,4,A,9,12,33,4,16,R,1,18-30,Femenino,Melissa,127,playerpadel01@gmail.com
253,253,162,26,22,21,10,12,11,67,5,0,C,18,11,7,19,18,D,1,18-30,Femenino,Ashlee,162,playerpadel01@gmail.com
254,254,65,4,4,15,76,3,68,24,5,0,A,16,27,43,1,2,R,1,18-30,Masculino,Richard,65,playerpadel01@gmail.com
255,255,163,24,23,8,2,41,53,50,10,3,A,18,1,32,10,28,D,1,18-30,Masculino,Zachary,163,playerpadel01@gmail.com
256,256,164,2,19,18,8,73,53,12,8,2,C,4,36,22,17,13,D,1,18-30,Masculino,Dustin,164,playerpadel01@gmail.com
257,257,165,32,17,11,59,60,27,43,1,0,A,12,33,12,5,16,R,1,18-30,Masculino,Marcus,165,playerpadel01@gmail.com
258,258,11,3,10,18,75,94,55,34,3,4,B,12,22,48,9,12,R,1,18-30,Masculino,Matthew,11,playerpadel01@gmail.com
259,259,10,24,14,21,86,7,98,54,4,2,B,10,28,13,16,8,D,1,18-30,Femenino,Kathleen,10,playerpadel01@gmail.com
260,260,166,19,27,8,13,66,68,86,0,3,A,10,34,13,10,26,R,1,18-30,Femenino,Taylor,166,playerpadel01@gmail.com
261,261,167,33,21,6,96,62,97,8,7,4,B,15,10,15,18,0,R,1,18-30,Femenino,Renee,167,playerpadel01@gmail.com
262,262,165,25,8,13,17,8,97,1,7,1,C,14,32,48,16,24,R,1,18-30,Masculino,Marcus,165,playerpadel01@gmail.com
263,263,12,4,16,18,72,93,76,60,5,3,B,16,10,37,3,16,R,1,18-30,Masculino,Brandon,12,playerpadel01@gmail.com
264,264,111,34,26,18,22,10,57,40,4,4,A,17,8,38,13,15,R,1,18-30,Femenino,Amanda,111,playerpadel01@gmail.com
265,265,168,27,25,1,73,98,77,43,7,0,C,18,13,25,19,17,R,1,18-30,Masculino,Jon,168,playerpadel01@gmail.com
266,266,169,28,11,8,82,100,74,63,2,1,B,3,8,25,3,1,R,1,18-30,Masculino,Derek,169,playerpadel01@gmail.com
267,267,26,8,6,12,46,41,41,30,2,3,C,4,2,0,13,13,R,1,18-30,Femenino,Brianna,26,playerpadel01@gmail.com
268,268,170,37,9,14,68,12,37,46,1,0,A,6,28,31,3,21,R,1,18-30,Masculino,Lonnie,170,playerpadel01@gmail.com
269,269,108,49,24,2,46,35,67,1,4,1,B,1,18,14,5,22,D,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
270,270,171,5,25,10,86,12,52,95,2,2,C,0,35,20,8,26,R,1,18-30,Femenino,Christine,171,playerpadel01@gmail.com
271,271,86,18,24,20,29,11,32,81,2,0,C,11,31,17,20,16,R,1,18-30,Masculino,Jared,86,playerpadel01@gmail.com
272,272,67,43,9,13,24,36,70,76,5,4,B,9,6,29,11,2,R,1,18-30,Masculino,William,67,playerpadel01@gmail.com
273,273,172,10,26,24,27,73,55,68,7,3,C,7,27,12,7,1,R,1,18-30,Masculino,Tom,172,playerpadel01@gmail.com
274,274,173,1,12,7,97,72,71,57,1,1,C,0,17,23,3,7,R,1,18-30,Femenino,Kelli,173,playerpadel01@gmail.com
275,275,174,46,18,17,24,51,100,43,3,0,A,11,4,29,4,24,D,1,18-30,Femenino,Chloe,174,playerpadel01@gmail.com
276,276,134,43,10,18,73,70,50,73,10,2,A,1,22,1,5,28,D,1,18-30,Masculino,Brian,134,playerpadel01@gmail.com
277,277,5,43,12,15,77,1,73,55,6,3,A,9,21,18,4,1,R,1,18-30,Masculino,Jeffrey,5,playerpadel01@gmail.com
278,278,111,8,20,1,57,55,42,42,0,3,A,16,25,46,18,1,D,1,18-30,Femenino,Amanda,111,playerpadel01@gmail.com
279,279,15,20,7,7,93,59,14,88,0,0,A,2,11,43,7,25,R,1,18-30,Masculino,David,15,playerpadel01@gmail.com
280,280,57,23,7,21,40,22,37,33,9,2,A,6,18,46,8,30,R,1,18-30,Femenino,Kimberly,57,playerpadel01@gmail.com
281,281,42,33,3,5,24,39,14,100,6,1,B,11,0,24,14,8,D,1,18-30,Femenino,Jennifer,42,playerpadel01@gmail.com
282,282,126,21,14,11,77,63,4,29,6,0,A,7,2,49,3,29,D,1,18-30,Femenino,Nancy,126,playerpadel01@gmail.com
283,283,124,2,30,14,98,84,92,70,0,1,C,11,26,13,8,19,D,1,18-30,Masculino,Cody,124,playerpadel01@gmail.com
284,284,175,11,27,24,47,22,82,69,0,3,B,2,17,5,6,20,D,1,18-30,Femenino,Angela,175,playerpadel01@gmail.com
285,285,65,27,10,7,97,28,53,54,3,1,C,16,29,11,7,28,D,1,18-30,Masculino,Richard,65,playerpadel01@gmail.com
286,286,149,29,10,3,9,77,50,66,4,2,A,8,1,19,14,26,R,1,18-30,Masculino,Jose,149,playerpadel01@gmail.com
287,287,176,25,0,14,98,89,9,12,4,4,A,9,4,22,18,24,R,1,18-30,Femenino,April,176,playerpadel01@gmail.com
288,288,33,47,16,19,74,50,11,2,3,2,C,5,28,29,14,5,R,1,18-30,Masculino,Joseph,33,playerpadel01@gmail.com
289,289,90,20,14,24,10,68,3,25,7,1,C,0,32,29,4,25,D,1,18-30,Masculino,Jonathan,90,playerpadel01@gmail.com
290,290,177,27,19,16,84,94,94,56,6,0,C,11,19,37,18,11,R,1,18-30,Femenino,Stacy,177,playerpadel01@gmail.com
291,291,7,25,5,12,20,88,17,23,8,3,B,4,29,29,6,24,D,1,18-30,Femenino,Samantha,7,playerpadel01@gmail.com
292,292,178,32,23,17,85,30,79,52,6,4,A,12,4,40,5,8,R,1,18-30,Femenino,Brittany,178,playerpadel01@gmail.com
293,293,159,20,21,1,44,49,35,69,9,0,C,14,20,29,18,6,D,1,18-30,Femenino,Diana,159,playerpadel01@gmail.com
294,294,8,34,27,12,6,19,24,42,0,0,A,10,14,35,16,29,D,1,18-30,Masculino,James,8,playerpadel01@gmail.com
295,295,63,33,24,12,80,54,86,59,6,2,C,7,19,48,9,11,R,1,18-30,Masculino,Keith,63,playerpadel01@gmail.com
296,296,78,40,14,21,63,80,75,57,0,1,A,4,7,33,18,25,R,1,18-30,Masculino,Robert,78,playerpadel01@gmail.com
297,297,28,50,30,14,63,1,97,48,6,2,B,1,30,15,10,24,R,1,18-30,Masculino,Timothy,28,playerpadel01@gmail.com
298,298,83,46,8,19,1,24,35,41,9,1,A,11,11,23,14,4,R,1,18-30,Femenino,Christina,83,playerpadel01@gmail.com
299,299,179,17,13,9,75,12,100,75,7,2,C,1,20,13,9,15,D,1,18-30,Femenino,Catherine,179,playerpadel01@gmail.com
300,300,35,10,17,2,41,91,66,99,10,0,A,15,29,25,10,4,R,1,18-30,Masculino,Joe,35,playerpadel01@gmail.com
301,301,113,22,25,18,81,69,8,65,8,3,B,2,26,7,2,11,D,1,18-30,Femenino,Sarah,113,playerpadel01@gmail.com
302,302,180,47,16,2,53,66,60,10,2,1,B,9,25,13,2,23,R,1,18-30,Femenino,Tina,180,playerpadel01@gmail.com
303,303,181,21,17,21,74,57,52,97,3,4,A,18,32,30,17,25,R,1,18-30,Femenino,Felicia,181,playerpadel01@gmail.com
304,304,90,16,4,13,15,98,17,89,3,4,C,7,25,1,10,19,R,1,18-30,Masculino,Jonathan,90,playerpadel01@gmail.com
305,305,67,4,19,7,17,81,42,17,8,0,B,6,25,47,19,8,R,1,18-30,Masculino,William,67,playerpadel01@gmail.com
306,306,182,43,19,22,98,74,34,84,6,2,B,0,35,3,17,22,R,1,18-30,Masculino,Tony,182,playerpadel01@gmail.com
307,307,83,10,8,3,58,83,62,99,2,2,A,11,0,0,14,6,D,1,18-30,Femenino,Christina,83,playerpadel01@gmail.com
308,308,183,29,10,19,89,63,97,51,9,0,B,4,14,19,6,28,R,1,18-30,Femenino,Lori,183,playerpadel01@gmail.com
309,309,180,14,23,10,15,68,77,45,4,4,B,15,0,13,9,30,D,1,18-30,Femenino,Tina,180,playerpadel01@gmail.com
310,310,50,26,21,25,5,82,3,43,6,4,C,3,10,39,20,18,R,1,18-30,Masculino,Alec,50,playerpadel01@gmail.com
311,311,94,34,0,10,56,85,92,21,7,2,C,16,1,24,19,19,D,1,18-30,Femenino,Sandra,94,playerpadel01@gmail.com
312,312,184,32,17,10,46,58,40,52,0,1,C,1,0,24,9,22,R,1,18-30,Femenino,Annette,184,playerpadel01@gmail.com
313,313,128,19,5,1,47,59,44,58,1,3,A,11,30,2,12,10,R,1,18-30,Femenino,Andrea,128,playerpadel01@gmail.com
314,314,185,15,26,16,41,82,49,93,6,1,B,0,15,4,14,26,R,1,18-30,Femenino,Carrie,185,playerpadel01@gmail.com
315,315,186,33,1,8,75,61,78,29,10,4,A,11,21,37,17,29,D,1,18-30,Femenino,Bailey,186,playerpadel01@gmail.com
316,316,62,1,14,1,59,15,27,7,1,1,B,11,17,25,3,20,D,1,18-30,Femenino,Teresa,62,playerpadel01@gmail.com
317,317,108,34,28,23,76,87,41,97,6,3,B,11,16,39,19,11,R,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
318,318,187,39,25,14,3,67,79,56,8,1,B,18,29,37,16,2,R,1,18-30,Masculino,Frederick,187,playerpadel01@gmail.com
319,319,78,27,20,15,1,14,75,72,10,1,C,16,9,37,2,16,R,1,18-30,Masculino,Robert,78,playerpadel01@gmail.com
320,320,175,46,13,24,89,88,68,19,1,1,A,10,34,3,20,6,D,1,18-30,Femenino,Angela,175,playerpadel01@gmail.com
321,321,154,38,4,3,58,54,97,24,6,1,A,12,20,6,20,21,R,1,18-30,Masculino,Javier,154,playerpadel01@gmail.com
322,322,108,5,5,7,26,34,0,18,3,0,B,7,15,29,1,9,D,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
323,323,188,8,5,8,26,54,38,4,10,4,A,9,5,29,3,30,R,1,18-30,Femenino,Vickie,188,playerpadel01@gmail.com
324,324,140,19,29,25,78,13,95,74,1,3,C,7,2,18,0,22,D,1,18-30,Femenino,Cheryl,140,playerpadel01@gmail.com
325,325,78,0,21,25,71,48,89,78,6,4,A,7,20,38,14,14,D,1,18-30,Masculino,Robert,78,playerpadel01@gmail.com
326,326,94,7,29,4,6,82,16,71,4,0,B,8,12,34,0,29,D,1,18-30,Femenino,Sandra,94,playerpadel01@gmail.com
327,327,119,22,17,15,62,99,90,82,0,0,C,6,17,39,5,1,R,1,18-30,Femenino,Bianca,119,playerpadel01@gmail.com
328,328,38,2,13,12,45,6,87,86,4,0,C,13,23,32,6,12,D,1,18-30,Masculino,Justin,38,playerpadel01@gmail.com
329,329,164,3,9,6,62,29,34,26,2,0,B,1,26,32,18,27,R,1,18-30,Masculino,Dustin,164,playerpadel01@gmail.com
330,330,189,24,13,25,11,82,45,39,6,1,A,10,3,13,11,3,D,1,18-30,Femenino,Jean,189,playerpadel01@gmail.com
331,331,73,46,12,19,12,48,41,95,5,4,B,7,21,37,0,17,R,1,18-30,Femenino,Elizabeth,73,playerpadel01@gmail.com
332,332,81,37,30,16,42,88,38,25,7,2,A,12,23,9,6,23,D,1,18-30,Femenino,Beth,81,playerpadel01@gmail.com
333,333,190,14,29,2,16,15,89,26,4,3,A,14,9,27,18,22,D,1,18-30,Masculino,Carlos,190,playerpadel01@gmail.com
334,334,108,20,2,4,62,50,48,61,1,0,C,2,1,13,12,0,R,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
335,335,191,34,29,18,80,71,61,82,8,4,B,13,5,35,11,1,R,1,18-30,Femenino,Erika,191,playerpadel01@gmail.com
336,336,108,45,5,11,35,81,37,49,10,0,C,14,17,37,11,1,D,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
337,337,70,13,28,6,84,91,22,41,7,0,B,1,16,15,12,3,D,1,18-30,Femenino,Lauren,70,playerpadel01@gmail.com
338,338,29,35,7,8,7,79,21,28,5,0,B,18,22,20,13,2,R,1,18-30,Femenino,Stephanie,29,playerpadel01@gmail.com
339,339,78,11,11,5,68,82,3,38,9,0,C,11,29,27,11,16,D,1,18-30,Masculino,Robert,78,playerpadel01@gmail.com
340,340,103,16,12,25,89,41,48,59,6,0,B,3,20,32,19,27,D,1,18-30,Masculino,Shawn,103,playerpadel01@gmail.com
341,341,192,38,10,16,79,16,58,40,8,3,B,2,9,5,11,13,R,1,18-30,Femenino,Lisa,192,playerpadel01@gmail.com
342,342,33,8,11,15,35,62,72,32,6,4,A,4,12,40,5,1,R,1,18-30,Masculino,Joseph,33,playerpadel01@gmail.com
343,343,18,34,0,22,27,44,67,82,2,0,B,2,11,14,9,15,R,1,18-30,Masculino,Randy,18,playerpadel01@gmail.com
344,344,42,12,16,2,92,76,70,100,5,0,B,14,8,43,19,10,D,1,18-30,Femenino,Jennifer,42,playerpadel01@gmail.com
345,345,193,14,15,20,46,6,86,82,10,0,C,18,3,2,8,24,D,1,18-30,Masculino,Juan,193,playerpadel01@gmail.com
346,346,188,17,10,25,75,26,1,96,10,0,C,1,23,42,1,12,D,1,18-30,Femenino,Vickie,188,playerpadel01@gmail.com
347,347,36,50,12,3,100,9,48,15,6,1,B,11,33,46,6,0,R,1,18-30,Masculino,Benjamin,36,playerpadel01@gmail.com
348,348,78,32,17,9,29,33,87,22,1,1,A,4,4,34,8,24,D,1,18-30,Masculino,Robert,78,playerpadel01@gmail.com
349,349,11,5,10,4,22,35,94,6,2,2,A,16,14,13,11,22,R,1,18-30,Masculino,Matthew,11,playerpadel01@gmail.com
350,350,194,26,30,20,15,24,30,25,3,0,C,13,3,1,4,1,R,1,18-30,Femenino,Courtney,194,playerpadel01@gmail.com
351,351,107,22,27,21,13,5,39,95,9,2,B,9,7,28,0,1,D,1,18-30,Femenino,Michele,107,playerpadel01@gmail.com
352,352,142,26,11,9,73,23,47,11,5,3,B,2,23,3,14,20,R,1,18-30,Femenino,Veronica,142,playerpadel01@gmail.com
353,353,195,33,5,11,70,17,50,71,0,2,A,3,27,25,7,28,D,1,18-30,Femenino,Karen,195,playerpadel01@gmail.com
354,354,196,45,8,9,51,86,42,4,8,4,A,5,26,50,0,4,R,1,18-30,Femenino,Kristin,196,playerpadel01@gmail.com
355,355,197,37,15,12,36,5,97,91,4,1,A,15,0,11,17,3,R,1,18-30,Masculino,Bryan,197,playerpadel01@gmail.com
356,356,198,13,3,10,28,28,54,68,6,1,C,6,33,1,12,11,R,1,18-30,Femenino,Marie,198,playerpadel01@gmail.com
357,357,40,35,2,21,66,24,87,48,8,0,B,14,16,16,0,25,D,1,18-30,Masculino,Andrew,40,playerpadel01@gmail.com
358,358,199,7,27,15,14,54,48,25,8,0,C,10,36,34,4,25,R,1,18-30,Masculino,Troy,199,playerpadel01@gmail.com
359,359,200,34,15,7,99,80,89,4,0,3,B,0,25,9,17,28,D,1,18-30,Masculino,Devin,200,playerpadel01@gmail.com
360,360,150,18,23,7,46,45,79,21,0,3,C,4,23,47,15,27,R,1,18-30,Masculino,Leonard,150,playerpadel01@gmail.com
361,361,201,29,26,24,45,23,56,78,2,4,B,12,20,21,9,2,R,1,18-30,Masculino,Dennis,201,playerpadel01@gmail.com
362,362,192,13,25,7,51,74,76,12,5,0,A,13,29,40,3,19,R,1,18-30,Femenino,Lisa,192,playerpadel01@gmail.com
363,363,4,19,29,12,18,25,14,27,1,0,A,8,12,42,0,9,D,1,18-30,Masculino,Daniel,4,playerpadel01@gmail.com
364,364,202,48,24,1,76,97,26,32,9,3,A,16,36,20,7,19,D,1,18-30,Masculino,Maxwell,202,playerpadel01@gmail.com
365,365,4,24,11,11,20,27,67,22,10,3,C,14,2,14,4,17,D,1,18-30,Masculino,Daniel,4,playerpadel01@gmail.com
366,366,80,39,10,9,63,2,79,96,0,3,A,6,31,34,1,20,D,1,18-30,Masculino,John,80,playerpadel01@gmail.com
367,367,203,23,4,11,36,74,63,17,0,1,B,11,34,47,16,30,D,1,18-30,Femenino,Shelby,203,playerpadel01@gmail.com
368,368,146,13,24,10,26,37,93,29,4,2,C,5,18,20,6,20,R,1,18-30,Femenino,Lindsey,146,playerpadel01@gmail.com
369,369,67,25,17,14,54,60,29,25,3,2,B,15,13,20,16,20,R,1,18-30,Masculino,William,67,playerpadel01@gmail.com
370,370,24,37,18,15,28,77,35,15,0,0,C,4,21,20,5,26,D,1,18-30,Masculino,Christopher,24,playerpadel01@gmail.com
371,371,117,22,22,16,19,50,66,76,3,1,B,8,16,43,14,30,D,1,18-30,Femenino,Shawna,117,playerpadel01@gmail.com
372,372,204,21,22,25,24,89,85,38,2,3,B,13,3,31,4,26,D,1,18-30,Masculino,Anthony,204,playerpadel01@gmail.com
373,373,41,47,5,1,69,47,85,32,1,0,C,7,18,4,14,9,D,1,18-30,Femenino,Ashley,41,playerpadel01@gmail.com
374,374,79,18,21,17,62,20,48,25,8,1,C,13,36,38,17,0,R,1,18-30,Masculino,Edward,79,playerpadel01@gmail.com
375,375,15,45,17,11,35,53,75,47,10,4,A,11,1,8,17,5,D,1,18-30,Masculino,David,15,playerpadel01@gmail.com
376,376,80,50,25,18,1,55,54,64,0,1,A,9,14,17,20,10,D,1,18-30,Masculino,John,80,playerpadel01@gmail.com
377,377,205,2,5,25,21,93,84,37,6,0,B,12,1,20,20,1,D,1,18-30,Femenino,Regina,205,playerpadel01@gmail.com
378,378,65,41,3,22,95,58,55,1,3,2,B,18,10,7,5,6,D,1,18-30,Masculino,Richard,65,playerpadel01@gmail.com
379,379,7,18,11,17,15,71,67,5,4,3,B,14,22,43,1,19,R,1,18-30,Femenino,Samantha,7,playerpadel01@gmail.com
380,380,11,8,18,16,17,50,94,45,9,4,C,7,9,33,16,30,R,1,18-30,Masculino,Matthew,11,playerpadel01@gmail.com
381,381,90,27,28,5,68,19,43,49,4,1,C,9,2,9,20,20,D,1,18-30,Masculino,Jonathan,90,playerpadel01@gmail.com
382,382,53,19,26,24,53,95,30,37,0,0,A,2,4,50,3,20,R,1,18-30,Femenino,Debra,53,playerpadel01@gmail.com
383,383,28,44,28,14,99,85,57,87,5,0,B,2,2,40,11,20,R,1,18-30,Masculino,Timothy,28,playerpadel01@gmail.com
384,384,192,6,1,2,29,58,86,17,8,3,A,4,12,23,18,17,D,1,18-30,Femenino,Lisa,192,playerpadel01@gmail.com
385,385,56,13,16,5,44,70,52,26,1,0,C,15,18,39,1,20,D,1,18-30,Masculino,Kevin,56,playerpadel01@gmail.com
386,386,109,8,10,2,18,8,83,40,6,0,C,16,34,23,1,18,R,1,18-30,Masculino,Aaron,109,playerpadel01@gmail.com
387,387,206,18,10,0,86,0,78,71,5,3,C,5,23,31,13,3,R,1,18-30,Masculino,Dakota,206,playerpadel01@gmail.com
388,388,4,46,20,12,33,28,22,91,4,4,A,15,23,32,14,12,R,1,18-30,Masculino,Daniel,4,playerpadel01@gmail.com
389,389,182,13,15,20,12,62,27,73,3,2,C,1,16,37,19,17,R,1,18-30,Masculino,Tony,182,playerpadel01@gmail.com
390,390,124,37,1,25,42,71,15,16,3,2,B,14,9,43,1,19,R,1,18-30,Masculino,Cody,124,playerpadel01@gmail.com
391,391,12,35,1,13,61,55,36,61,5,1,A,17,1,50,3,28,D,1,18-30,Masculino,Brandon,12,playerpadel01@gmail.com
392,392,108,39,22,12,92,67,20,28,3,4,C,0,22,48,18,24,R,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
393,393,207,16,7,3,99,34,78,57,4,1,A,18,5,33,8,23,R,1,18-30,Masculino,Chase,207,playerpadel01@gmail.com
394,394,116,29,12,6,21,2,16,69,5,2,A,11,1,10,6,12,R,1,18-30,Masculino,Jeffery,116,playerpadel01@gmail.com
395,395,13,8,9,21,51,6,36,77,4,3,C,7,20,30,12,29,R,1,18-30,Femenino,Emily,13,playerpadel01@gmail.com
396,396,99,32,7,9,51,26,76,21,6,0,C,5,34,17,11,30,R,1,18-30,Masculino,Joshua,99,playerpadel01@gmail.com
397,397,108,24,29,6,35,0,18,5,8,2,A,11,28,22,2,26,R,1,18-30,Masculino,Michael,108,playerpadel01@gmail.com
398,398,31,13,3,20,72,90,29,25,9,4,A,6,6,21,12,27,R,1,18-30,Masculino,Scott,31,playerpadel01@gmail.com
399,399,136,10,14,14,18,79,44,38,6,2,C,17,28,42,14,18,R,1,18-30,Masculino,Gregory,136,playerpadel01@gmail.com
400,400,115,34,29,14,37,70,17,11,6,4,B,13,36,17,13,16,D,1,31-45,Masculino,Jason,115,playerpadel01@gmail.com
